URL,title,title length,description,description length,canonical,warnings
https://c0d312.github.io/evaready-electrical/service-areas/southern-highlands/wingecarribee/willow-vale,Electrician Willow Vale 2575 | Emergency & Level 2,50,"Need an electrician in Willow Vale? Evaready helps with emergency faults, Level 2 ASP work, switchboards, hot water, aircon, CCTV/data and general.",147,https://c0d312.github.io/evaready-electrical/service-areas/southern-highlands/wingecarribee/willow-vale,
https://c0d312.github.io/evaready-electrical/service-areas/southern-highlands/wingecarribee/woodlands,Electrician Woodlands 2575 | Emergency & Level 2,48,"Evaready helps Woodlands with urgent faults, Level 2 ASP work, switchboards, hot water electrical, aircon, CCTV/data and planned electrical work.",145,https://c0d312.github.io/evaready-electrical/service-areas/southern-highlands/wingecarribee/woodlands,
https://c0d312.github.io/evaready-electrical/service-areas/southern-highlands/wingecarribee/yerrinbool,Electrician Yerrinbool 2575 | Emergency & Level 2,49,"Need an electrician in Yerrinbool? Evaready helps with emergency faults, Level 2 ASP work, switchboards, hot water, aircon, CCTV/data and general.",146,https://c0d312.github.io/evaready-electrical/service-areas/southern-highlands/wingecarribee/yerrinbool,
https://c0d312.github.io/evaready-electrical/service-areas/st-george-and-bayside,St George & Bayside Electrician | Emergency & Level 2,53,"Need an electrician in St George & Bayside? Evaready helps with urgent faults, Level 2 work, switchboards, consumer mains, defect notices and planned.",150,https://c0d312.github.io/evaready-electrical/service-areas/st-george-and-bayside,
https://c0d312.github.io/evaready-electrical/service-areas/st-george-and-bayside/bayside-and-airport,Bayside & Airport Electrician | St George & Bayside,51,"Need an electrician in Bayside & Airport? Evaready helps with urgent faults, Level 2 work, switchboards, consumer mains, defect notices and planned.",148,https://c0d312.github.io/evaready-electrical/service-areas/st-george-and-bayside/bayside-and-airport,
https://c0d312.github.io/evaready-electrical/service-areas/st-george-and-bayside/bayside-and-airport/banksmeadow,Electrician Banksmeadow 2019 | Emergency & Level 2,50,"Evaready helps Banksmeadow with urgent faults, Level 2 ASP work, switchboards, hot water electrical, aircon, CCTV/data and planned electrical work.",147,https://c0d312.github.io/evaready-electrical/service-areas/st-george-and-bayside/bayside-and-airport/banksmeadow,
https://c0d312.github.io/evaready-electrical/service-areas/st-george-and-bayside/bayside-and-airport/botany,Electrician Botany 2019 | Emergency & Level 2,45,"Need electrical help in Botany 2019? Emergency faults, Level 2 ASP, switchboards, hot water, aircon, CCTV/data and general electrical work across.",146,https://c0d312.github.io/evaready-electrical/service-areas/st-george-and-bayside/bayside-and-airport/botany,
https://c0d312.github.io/evaready-electrical/service-areas/st-george-and-bayside/bayside-and-airport/daceyville,Electrician Daceyville 2032 | Emergency & Level 2,49,"Evaready helps Daceyville with urgent faults, Level 2 ASP work, switchboards, hot water electrical, aircon, CCTV/data and planned electrical work.",146,https://c0d312.github.io/evaready-electrical/service-areas/st-george-and-bayside/bayside-and-airport/daceyville,
https://c0d312.github.io/evaready-electrical/service-areas/st-george-and-bayside/bayside-and-airport/eastgardens,Electrician Eastgardens 2036 | Emergency & Level 2,50,"Evaready helps Eastgardens with urgent faults, Level 2 ASP work, switchboards, hot water electrical, aircon, CCTV/data and planned electrical work.",147,https://c0d312.github.io/evaready-electrical/service-areas/st-george-and-bayside/bayside-and-airport/eastgardens,
https://c0d312.github.io/evaready-electrical/service-areas/st-george-and-bayside/bayside-and-airport/eastlakes,Electrician Eastlakes 2018 | Emergency & Level 2,48,"Evaready helps Eastlakes with urgent faults, Level 2 ASP work, switchboards, hot water electrical, aircon, CCTV/data and planned electrical work.",145,https://c0d312.github.io/evaready-electrical/service-areas/st-george-and-bayside/bayside-and-airport/eastlakes,
https://c0d312.github.io/evaready-electrical/service-areas/st-george-and-bayside/bayside-and-airport/hillsdale,Electrician Hillsdale 2036 | Emergency & Level 2,48,"Evaready helps Hillsdale with urgent faults, Level 2 ASP work, switchboards, hot water electrical, aircon, CCTV/data and planned electrical work.",145,https://c0d312.github.io/evaready-electrical/service-areas/st-george-and-bayside/bayside-and-airport/hillsdale,
https://c0d312.github.io/evaready-electrical/service-areas/st-george-and-bayside/bayside-and-airport/mascot,Electrician Mascot 2020 | Emergency & Level 2,45,"Evaready Electrical helps with urgent electrical faults, commercial maintenance, lighting, power, data, CCTV and switchboards.",126,https://c0d312.github.io/evaready-electrical/service-areas/st-george-and-bayside/bayside-and-airport/mascot,
https://c0d312.github.io/evaready-electrical/service-areas/st-george-and-bayside/bayside-and-airport/pagewood,Electrician Pagewood 2035 | Emergency & Level 2,47,"Evaready helps Pagewood with urgent faults, Level 2 ASP work, switchboards, hot water electrical, aircon, CCTV/data and planned electrical work.",144,https://c0d312.github.io/evaready-electrical/service-areas/st-george-and-bayside/bayside-and-airport/pagewood,
https://c0d312.github.io/evaready-electrical/service-areas/st-george-and-bayside/bayside-and-airport/rosebery,Electrician Rosebery 2018 | Emergency & Level 2,47,"Need electrical help in Rosebery 2018? Emergency faults, Level 2 ASP, switchboards, hot water, aircon, CCTV/data and general electrical work across.",148,https://c0d312.github.io/evaready-electrical/service-areas/st-george-and-bayside/bayside-and-airport/rosebery,
https://c0d312.github.io/evaready-electrical/service-areas/st-george-and-bayside/georges-river,Georges River Electrician | St George & Bayside,47,"Need an electrician in Georges River? Evaready helps with urgent faults, Level 2 work, switchboards, consumer mains, defect notices and planned electrical.",155,https://c0d312.github.io/evaready-electrical/service-areas/st-george-and-bayside/georges-river,
https://c0d312.github.io/evaready-electrical/service-areas/st-george-and-bayside/georges-river/allawah,Electrician Allawah 2218 | Emergency & Level 2,46,"Need electrical help in Allawah 2218? Emergency faults, Level 2 ASP, switchboards, hot water, aircon, CCTV/data and general electrical work across.",147,https://c0d312.github.io/evaready-electrical/service-areas/st-george-and-bayside/georges-river/allawah,
https://c0d312.github.io/evaready-electrical/service-areas/st-george-and-bayside/georges-river/beverley-park,Electrician Beverley Park 2217 | Emergency & Level 2,52,"Evaready helps Beverley Park with urgent faults, Level 2 ASP work, switchboards, hot water electrical, aircon, CCTV/data and planned electrical work.",149,https://c0d312.github.io/evaready-electrical/service-areas/st-george-and-bayside/georges-river/beverley-park,
https://c0d312.github.io/evaready-electrical/service-areas/st-george-and-bayside/georges-river/blakehurst,Electrician Blakehurst 2221 | Emergency & Level 2,49,"Need electrical help in Blakehurst 2221? Emergency faults, Level 2 ASP, switchboards, hot water, aircon, CCTV/data and general electrical work across.",150,https://c0d312.github.io/evaready-electrical/service-areas/st-george-and-bayside/georges-river/blakehurst,
https://c0d312.github.io/evaready-electrical/service-areas/st-george-and-bayside/georges-river/carlton,Electrician Carlton 2218 | Emergency & Level 2,46,"Evaready helps Carlton with urgent faults, Level 2 ASP work, switchboards, hot water electrical, aircon, CCTV/data and planned electrical work.",143,https://c0d312.github.io/evaready-electrical/service-areas/st-george-and-bayside/georges-river/carlton,
https://c0d312.github.io/evaready-electrical/service-areas/st-george-and-bayside/georges-river/carss-park,Electrician Carss Park 2221 | Emergency & Level 2,49,"Evaready helps Carss Park with urgent faults, Level 2 ASP work, switchboards, hot water electrical, aircon, CCTV/data and planned electrical work.",146,https://c0d312.github.io/evaready-electrical/service-areas/st-george-and-bayside/georges-river/carss-park,
https://c0d312.github.io/evaready-electrical/service-areas/st-george-and-bayside/georges-river/connells-point,Electrician Connells Point 2221 | Emergency & Level 2,53,"Evaready helps Connells Point with urgent faults, Level 2 ASP work, switchboards, hot water electrical, aircon, CCTV/data and planned electrical work.",150,https://c0d312.github.io/evaready-electrical/service-areas/st-george-and-bayside/georges-river/connells-point,
https://c0d312.github.io/evaready-electrical/service-areas/st-george-and-bayside/georges-river/hurstville,Electrician Hurstville 2220 | Emergency & Level 2,49,"Evaready Electrical helps with urgent electrical faults, switchboards, lighting, power, CCTV, data cabling and Level 2 enquiries.",129,https://c0d312.github.io/evaready-electrical/service-areas/st-george-and-bayside/georges-river/hurstville,
https://c0d312.github.io/evaready-electrical/service-areas/st-george-and-bayside/georges-river/hurstville-grove,Electrician Hurstville Grove 2220 | Emergency & Level 2,55,"Need an electrician in Hurstville Grove? Evaready helps with emergency faults, Level 2 ASP work, switchboards, hot water, aircon, CCTV/data.",140,https://c0d312.github.io/evaready-electrical/service-areas/st-george-and-bayside/georges-river/hurstville-grove,
https://c0d312.github.io/evaready-electrical/service-areas/st-george-and-bayside/georges-river/kogarah,Electrician Kogarah 2217 | Emergency & Level 2,46,"Need an electrician in Kogarah? Evaready Electrical helps with fault finding, switchboards, lighting, power, smoke alarms, data and Level 2 support.",148,https://c0d312.github.io/evaready-electrical/service-areas/st-george-and-bayside/georges-river/kogarah,
https://c0d312.github.io/evaready-electrical/service-areas/st-george-and-bayside/georges-river/kogarah-bay,Electrician Kogarah Bay 2217 | Emergency & Level 2,50,"Need electrical help in Kogarah Bay 2217? Emergency faults, Level 2 ASP, switchboards, hot water, aircon, CCTV/data and general electrical work across.",151,https://c0d312.github.io/evaready-electrical/service-areas/st-george-and-bayside/georges-river/kogarah-bay,
https://c0d312.github.io/evaready-electrical/service-areas/st-george-and-bayside/georges-river/kyle-bay,Electrician Kyle Bay 2221 | Emergency & Level 2,47,"Need electrical help in Kyle Bay 2221? Emergency faults, Level 2 ASP, switchboards, hot water, aircon, CCTV/data and general electrical work across.",148,https://c0d312.github.io/evaready-electrical/service-areas/st-george-and-bayside/georges-river/kyle-bay,
https://c0d312.github.io/evaready-electrical/service-areas/st-george-and-bayside/georges-river/lugarno,Electrician Lugarno 2210 | Emergency & Level 2,46,"Evaready helps Lugarno with urgent faults, Level 2 ASP work, switchboards, hot water electrical, aircon, CCTV/data and planned electrical work.",143,https://c0d312.github.io/evaready-electrical/service-areas/st-george-and-bayside/georges-river/lugarno,
https://c0d312.github.io/evaready-electrical/service-areas/st-george-and-bayside/georges-river/mortdale,Electrician Mortdale 2223 | Emergency & Level 2,47,"Need an electrician in Mortdale? Evaready helps with emergency faults, Level 2 ASP work, switchboards, hot water, aircon, CCTV/data and general.",144,https://c0d312.github.io/evaready-electrical/service-areas/st-george-and-bayside/georges-river/mortdale,
https://c0d312.github.io/evaready-electrical/service-areas/st-george-and-bayside/georges-river/oatley,Electrician Oatley 2223 | Emergency & Level 2,45,"Need an electrician in Oatley? Evaready helps with emergency faults, Level 2 ASP work, switchboards, hot water, aircon, CCTV/data and general.",142,https://c0d312.github.io/evaready-electrical/service-areas/st-george-and-bayside/georges-river/oatley,
https://c0d312.github.io/evaready-electrical/service-areas/st-george-and-bayside/georges-river/peakhurst,Electrician Peakhurst 2210 | Emergency & Level 2,48,"Need an electrician in Peakhurst? Evaready helps with emergency faults, Level 2 ASP work, switchboards, hot water, aircon, CCTV/data and general.",145,https://c0d312.github.io/evaready-electrical/service-areas/st-george-and-bayside/georges-river/peakhurst,
https://c0d312.github.io/evaready-electrical/service-areas/st-george-and-bayside/georges-river/peakhurst-heights,Electrician Peakhurst Heights 2210 | Emergency & Level 2,56,"Need an electrician in Peakhurst Heights? Evaready helps with emergency faults, Level 2 ASP work, switchboards, hot water, aircon, CCTV/data.",141,https://c0d312.github.io/evaready-electrical/service-areas/st-george-and-bayside/georges-river/peakhurst-heights,
